price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
93750,35,-34.6068285,-58.4276256,Almagro
235000,84,-34.5732903,-58.43147902,Palermo
94000,33,-34.5817888,-58.449509,Colegiales
123000,40,-34.6047969,-58.454126,Villa Crespo
124000,43,-34.5817888,-58.449509,Colegiales
150000,70,-34.64835,-58.500701,Mataderos
95000,32,-34.6144833,-58.4372879,Caballito
77000,35,-34.6174676,-58.4378943,Caballito
139900,60,-34.577468,-58.490031,Villa Urquiza
162000,45,-34.5636498,-58.4653792,Belgrano
149310,52,-34.6132205,-58.4412194,Caballito
97500,39,-34.597713,-58.424199,Palermo
110000,45,-34.61730796,-58.37515263,San Telmo
89000,47,-34.633155,-58.472371,Flores
78000,33,-34.56532092,-58.4716025,Coghlan
118000,62,-34.614914,-58.37457,Monserrat
110000,73,-34.626396,-58.465135,Flores
118000,43,-34.5592184,-58.4660872,Belgrano
254000,79,-34.5915663,-58.5068965,Villa Devoto
63000,31,-34.6158913,-58.4957844,Villa del Parque
67000,39,-34.613335,-58.3844801,Monserrat
75000,38,-34.603471,-58.397484,Balvanera
137800,44,-34.607026,-58.442438,Caballito
82000,36,-34.6035914,-58.440711,Villa Crespo
97000,42,-34.5754338,-58.4725369,Villa Urquiza
95000,80,-34.57911762,-58.51270338,Villa Pueyrredón
156005.41,56,-34.6266172,-58.4599658,Flores
85000,45,-34.6202698,-58.3931932,San Cristobal
84500,35,-34.61335,-58.38465,Centro / Microcentro
174000,68,-34.56175813,-58.44465915,Belgrano
158000,65,-34.6028305,-58.4887769,Villa del Parque
233284.66,75,-34.56822,-58.458337,Belgrano
157500,48,-34.6223362,-58.4348699,Caballito
83000,68,-34.611306,-58.487096,Villa Santa Rita
109539,47,,,San Telmo
125000,47,-34.5702998,-58.4900365,Villa Urquiza
72000,30,-34.596161,-58.37372066,Palermo
138300,32,-34.56758,-58.4344,Palermo
144500,42,-34.5546333,-58.4673952,Nuñez
200000,94,-34.5997272,-58.4058463,Once
194000,84,-34.629394,-58.506856,Monte Castro
84000,40,-34.57207,-58.474729,Villa Urquiza
120000,30,-34.5809453,-58.4404072,Colegiales
116710.79,50,-34.5538467,-58.4920942,Saavedra
125000,50,-34.6026102,-58.4688818,Paternal
130000,38,-34.5943105,-58.3899849,Barrio Norte
181000,54,-34.615626,-58.3845014,San Telmo
162000,94,-34.614918,-58.373853,Monserrat
99500,36,-34.5956416,-58.4096182,Palermo
307000,80,-34.5864796,-58.4304316,Palermo
330000,90,-34.5831888,-58.4104439,Palermo
93000,42,-34.565454,-58.47375,Coghlan
210000,70,-34.587509,-58.386782,Recoleta
93878.49,44,-34.637261,-58.36907,Barracas
122000,48,-34.573364,-58.480496,Villa Urquiza
140000,54,-34.57356097,-58.45857324,Colegiales
95000,63,-34.6111511,-58.3683637,Monserrat
146065,31,-34.5679891,-58.4339848,Las Cañitas
89000,50,-34.6347549,-58.478059,Floresta
120000,48,-34.587728,-58.406951,Barrio Norte
135000,72,-34.606705,-58.391341,San Nicolás
158000,84,-34.613184,-58.425465,Almagro
190000,37,-34.59516983,-58.39006151,Recoleta
98000,34,-34.5527392,-58.468131,Nuñez
126000,42,-34.580237,-58.458475,Colegiales
116000,47,-34.5800552,-58.49668897,Villa Pueyrredón
159500,66,-34.625307,-58.415024,Boedo
195000,50,-34.5779764,-58.4231617,Palermo
85118.97,42,-34.631591,-58.370191,Barracas
119000,70,-34.6165788,-58.3916393,Monserrat
64000,37,,,San Cristobal
95000,37,-34.5562825,-58.4790126,Saavedra
105600,48,-34.597077,-58.425186,Palermo
74000,41,,,
110000,50,-34.61192365,-58.39825875,Balvanera
83900,50,-34.614868,-58.480929,Villa del Parque
80000,38,-34.60674696,-58.40883751,Balvanera
55000,56,,,Villa Lugano
72000,30,-34.614042,-58.4380391,Caballito
370000,85,-34.57777686,-58.42429819,Palermo
144890.36,56,-34.62648415,-58.46008083,Flores
185000,84,-34.629394,-58.506856,Monte Castro
177000,64,-34.5981592,-58.3973811,Barrio Norte
155000,38,-34.593676,-58.379997,Retiro
132196.83,51,-34.5878079,-58.4398618,Palermo
95876,34,-34.5731507,-58.482362,Villa Urquiza
125000,44,-34.6047861,-58.4618321,Villa Crespo
195000,100,-34.60805085,-58.39473343,Congreso
75000,33,-34.6103153,-58.4084491,Balvanera
162000,45,-34.5900864,-58.4202008,Palermo
195000,59,-34.6113138,-58.4390404,Caballito
220000,72,-34.5502714,-58.4531919,Nuñez
130000,46,-34.6362315,-58.3755151,Barracas
195000,78,-34.5611793,-58.4528278,Belgrano
58682,35,-34.6186349,-58.478887,Flores
84000,36,-34.5719526,-58.4744425,Villa Urquiza
130000,55,-34.60163255,-58.38745695,San Nicolás
136346.89,56,-34.626394,-58.4594467,Flores
120000,35,-34.60371374,-58.38158089,Barrio Norte
214500,72,-34.625293,-58.415027,Boedo
97000,55,-34.6516134,-58.5267535,Liniers
138000,44,-34.5666853,-58.4533789,Belgrano
166000,56,-34.5902079,-58.4070158,Barrio Norte
187000,52,-34.5765945,-58.4366908,Palermo
94120,30,-34.6240306,-58.4306873,Caballito
125000,54,-34.5507808,-58.4546238,Nuñez
105000,44,-34.625307,-58.415024,Boedo
92000,41,-34.5920939,-58.4149529,Palermo
225000,100,-34.574005,-58.452201,Colegiales
118750,54,-34.61003678,-58.47871159,Villa Santa Rita
159000,48,-34.617817,-58.41679,Almagro
78000,32,-34.6057934,-58.4886936,Villa del Parque
72000,36,-34.63505403,-58.507677,Villa Luro
102000,55,-34.6346395,-58.46879131,Flores
151200,62,-34.6540398,-58.5062386,Mataderos
265000,100,-34.560254,-58.458314,Belgrano
125000,60,,,
74900,39,-34.6008847,-58.4041809,Barrio Norte
128000,34,-34.5681247,-58.4779329,Villa Urquiza
176900,44,-34.5833192,-58.4212702,Palermo
115359.82,43,-34.6132024,-58.4330886,Caballito
99500,61,-34.620746,-58.466882,Flores
83000,30,-34.6130429,-58.3977533,Balvanera
90000,55,-34.6032175,-58.4337376,Parque Centenario
120000,61,-34.6344407,-58.4747469,Floresta
79500,31,,,Congreso
100000,34,-34.5859299,-58.4404055,Palermo
239000,76,-34.5605921,-58.44395019,Belgrano
75000,31,-34.5970229,-58.44595321,Villa Crespo
77000,41,-34.6191016,-58.4415901,Caballito
93000,43,-34.6374004,-58.4036222,Parque Patricios
129000,63,-34.6118423,-58.4116076,Almagro
165000,74,-34.6087195,-58.4310415,Almagro
89200,39,-34.593858,-58.427728,Palermo
83000,34,-34.56732762,-58.47266746,Belgrano
147000,43,-34.62818,-58.429483,Caballito
67800,47,-34.6188284,-58.5188057,Villa Devoto
175000,71,-34.5673016,-58.4655247,Belgrano
215000,61,-34.59655866,-58.4198319,Palermo
68000,30,-34.6147049,-58.4186351,Almagro
117000,38,-34.594215,-58.417675,Palermo
81000,41,-34.6191016,-58.4415901,Caballito
154261.53,50,-34.6266572,-58.4241126,Boedo
145000,75,-34.6092415,-58.3926706,Congreso
160000,64,-34.5992702,-58.4166238,Abasto
92200,46,,,Floresta
235000,100,-34.595688,-58.4031864,Palermo
59000,33,-34.6037232,-58.3815931,Centro / Microcentro
75000,35,-34.5599177,-58.4451113,Belgrano
112000,47,-34.5649596,-58.447231,Belgrano
185000,90,-34.59821546,-58.42722897,Almagro
240000,70,-34.5597901,-58.4600378,Belgrano
73000,34,-34.6415746,-58.5184591,Liniers
73000,38,-34.6253319,-58.4446144,Caballito
73800,41,-34.597773,-58.448669,Villa Crespo
179000,60,-34.629059,-58.452973,Caballito
215000,60,-34.6206092,-58.4608419,Flores
90104.31,35,-34.62138416,-58.404454,San Cristobal
175000,52,-34.59525429,-58.39184455,Barrio Norte
89000,38,-34.5688712,-58.4884216,Villa Urquiza
238000,58,-34.6153103,-58.3619834,Puerto Madero
70000,32,,,Villa Pueyrredón
129000,40,-34.5605032,-58.46487789,Coghlan
82000,36,-34.6292633,-58.4423561,Caballito
83000,31,-34.6177615,-58.383662,Monserrat
196500,80,-34.59475,-58.4398737,Villa Crespo
59000,31,-34.629183,-58.367205,Boca
158000,50,-34.54295255,-58.4752247,Nuñez
169500,43,-34.5564409,-58.4558606,Belgrano
132000,45,-34.58382415,-58.47465946,Villa Urquiza
69900,40,-34.615335,-58.467726,Flores
96000,48,-34.62221602,-58.38644512,Monserrat
75000,35,-34.6159959,-58.4056751,Balvanera
217258,59,-34.633021,-58.370341,Barracas
137500,46,,,Las Cañitas
81420,60,-34.601069,-58.493689,Villa del Parque
140000,70,-34.624762,-58.4874662,Floresta
180000,65,-34.5696758,-58.463398,Belgrano
155000,39,,,Belgrano
167500,64,-34.5620844,-58.4566864,Belgrano
90000,30,-34.5755999,-58.4340198,Palermo
89900,40,-34.569206,-58.485498,Villa Urquiza
114000,35,-34.5691963,-58.4453972,Belgrano
235000,91,-34.61588863,-58.4379638,Caballito
292666,100,-34.564511,-58.464647,Belgrano
157000,57,-34.62233989,-58.40853223,San Cristobal
135000,85,-34.6231081,-58.3969698,San Cristobal
104928.77,33,-34.623337,-58.3977098,San Cristobal
114000,41,-34.598681,-58.4824163,Agronomía
180000,68,-34.5748532,-58.4351103,Palermo
85000,47,-34.5788213,-58.5123951,Villa Pueyrredón
215000,91,-34.59952749,-58.41209655,Abasto
88000,40,-34.597077,-58.425186,Palermo
75000,35,-34.5830852,-58.43421099,Palermo
110000,52,-34.6000146,-58.4424739,Villa Crespo
79000,30,-34.6405283,-58.5294588,Villa Luro
116000,34,-34.566074,-58.4370236,Belgrano
210000,80,-34.6007131,-58.4202366,Almagro
72000,33,-34.622464,-58.398128,San Cristobal
140000,90,,,
88000,42,-34.58657577,-58.47431926,Villa Urquiza
106000,40,-34.58306,-58.425668,Palermo
65000,42,-34.61851541,-58.38425049,
147668,50,-34.572721,-58.483565,Villa Urquiza
200000,98,-34.63953,-58.36848,Barracas
90000,32,-34.6036414,-58.4325251,Almagro
74000,35,-34.5961001,-58.3725005,Barrio Norte
97651.5,60,-34.641097,-58.520396,Villa Luro
229000,81,-34.579892,-58.487256,Villa Urquiza
109000,45,-34.5675,-58.4867,Villa Urquiza
134000,46,-34.623771,-58.440083,Caballito
85000,32,-34.5987444,-58.478377,Villa del Parque
187000,70,-34.596971,-58.411897,Barrio Norte
67000,36,-34.609767,-58.48096,Villa General Mitre
82000,47,-34.6158792,-58.3945889,Balvanera
95694.72,48,-34.631591,-58.370191,Barracas
78000,35,-34.6093189,-58.4047408,Almagro
151000,52,-34.5817888,-58.449509,Colegiales
128700,53,-34.5679755,-58.4853085,Villa Urquiza
106575,48,-34.5904622,-58.370987,Paternal
169000,80,-34.6304379,-58.5086269,Floresta
148500,63,-34.6496586,-58.4606052,Flores
138000,58,-34.60371374,-58.38158089,Nuñez
108000,52,-34.6105,-58.48767,Villa Santa Rita
130000,59,-34.5815882,-58.4520274,Colegiales
159000,67,-34.552501,-58.46205,Nuñez
112000,60,-34.61037177,-58.39906499,Congreso
63000,60,-34.66566336,-58.47324546,Villa Lugano
240000,62,-34.5790352,-58.4382526,Palermo
114000,36,-34.5816906,-58.4433183,Palermo
87000,40,-34.608967,-58.4215078,Almagro
290000,94,,,Palermo
89900,58,-34.603259,-58.384523,San Nicolás
157000,79,-34.5502703,-58.4852938,Saavedra
72000,32,,,
99000,62,-34.6072024,-58.3960166,Congreso
235000,64,-34.60371374,-58.38158089,Palermo
92000,51,-34.591646,-58.511697,Villa Devoto
217450,65,-34.5542242,-58.4678339,Nuñez
86684.29,33,-34.6264374,-58.4598574,Flores
99000,74,-34.60679282,-58.40357467,Once
80000,38,-34.62137802,-58.44698262,Caballito
71031.13,31,-34.6227163,-58.3915063,Congreso
92500,33,-34.563577,-58.4580911,Belgrano
185000,60,-34.615941,-58.439588,Caballito
140000,59,-34.596325,-58.377785,Retiro
159500,85,-34.6026367,-58.42643961,Almagro
65000,30,-34.64659178,-58.51945531,Liniers
105000,42,-34.5787274,-58.4531989,Colegiales
233481.97,51,-34.5586072,-58.4460652,Belgrano
72000,39,-34.641812,-58.368394,Barracas
77000,40,-34.63661,-58.376602,Barracas
90000,35,-34.5969727,-58.3856823,Barrio Norte
76000,45,-34.6385,-58.399602,Parque Patricios
75000,37,-34.605877,-58.382792,San Nicolás
65000,40,-34.583042,-58.467363,Villa Urquiza
78989.25,31,-34.620556,-58.371667,San Telmo
94000,36,-34.6031267,-58.4410494,Villa Crespo
150000,38,-34.58038117,-58.43208288,Palermo
97500,42,-34.5787274,-58.4531989,Colegiales
190000,70,-34.5987662,-58.4288001,Villa Crespo
129000,43,-34.5995741,-58.3783338,Centro / Microcentro
190000,95,-34.6036844,-58.3815591,Tribunales
170000,92,-34.625389,-58.413541,Boedo
171546,65,-34.5731507,-58.482362,Villa Urquiza
72200,38,-34.609475,-58.41186,Almagro
240000,90,-34.5685902,-58.4508871,Belgrano
100000,41,-34.602897,-58.466634,Paternal
127000,43,-34.54296139,-58.47516032,Nuñez
79500,40,-34.6183465,-58.3953095,San Cristobal
110000,32,-34.567238,-58.43349,Palermo
129000,78,-34.624859,-58.3712223,San Telmo
82000,38,-34.60783366,-58.44017228,Caballito
136000,45,-34.6047969,-58.454126,Villa Crespo
210000,56,-34.5814909,-58.4483922,Chacarita
126024,49,-34.6244303,-58.3741828,San Telmo
148000,74,-34.6118423,-58.4116076,Balvanera
120000,55,-34.6020947,-58.3739078,San Nicolás
142000,70,-34.6071646,-58.5228789,Villa Devoto
99000,35,-34.596362,-58.408906,Recoleta
210000,56,-34.5814909,-58.4483922,Colegiales
190000,100,-34.6057005,-58.3779666,Barrio Norte
199224,63,-34.595916,-58.408314,Recoleta
149452.27,65,-34.552129,-58.46838,Nuñez
38502,47,-34.5413289,-58.473409,Saavedra
220000,75,-34.5596836,-58.4904958,Villa Urquiza
225208,88,-34.6244303,-58.3741828,San Telmo
125000,55,-34.5912773,-58.4416662,Villa Crespo
83000,86,-34.6705783,-58.4841809,Villa Lugano
67000,30,-34.60952407,-58.39412972,Congreso
225000,90,-34.6156782,-58.437488,Caballito
150000,49,-34.5773967,-58.4516667,Colegiales
272000,97,-34.630683,-58.376584,Barracas
70000,32,-34.6294067,-58.4127411,Boedo
83000,42,-34.621272,-58.40287,Balvanera
160000,43,-34.5751613,-58.4233104,Palermo
165000,38,-34.5755567,-58.4304393,Palermo
63000,38,-34.6137253,-58.3728084,San Telmo
168000,50,-34.59047534,-58.39363683,Recoleta
82000,33,-34.597255,-58.447667,Villa Crespo
99000,45,-34.6276247,-58.4529543,Caballito
106000,46,-34.6442699,-58.5025351,Villa Luro
270000,98,-34.5609481,-58.46739916,Belgrano
144000,77,-34.60722314,-58.42910298,Almagro
125000,68,-34.617564,-58.441708,Caballito
158000,50,-34.5946238,-58.379221,Barrio Norte
93870,44,-34.570083,-58.476073,Villa Urquiza
250000,71,-34.57923,-58.49313,Villa Urquiza
186800,64,-34.597769,-58.42644,Villa Crespo
195000,85,-34.56385251,-58.48380535,Villa Urquiza
74087,32,-34.60144875,-58.39712529,Constitución
45000,50,-34.6633029,-58.4454522,Villa Soldati
120000,40,-34.551277,-58.452521,Nuñez
91266,47,-34.570083,-58.476073,Villa Urquiza
99000,51,-34.582715,-58.469238,Villa Ortuzar
76600,38,-34.602067,-58.402305,Balvanera
235000,81,-34.549143,-58.470676,Nuñez
85000,44,-34.627564,-58.4109898,Boedo
10953.65,57,-34.612287,-58.422895,Almagro
107000,62,-34.6212406,-58.4666283,Flores
149000,45,-34.5548321,-58.4397076,Belgrano
350000,94,-34.5870294,-58.3867265,Recoleta
78000,35,-34.60813328,-58.39553118,Balvanera
96992.29,32,-34.570884,-58.4886936,Villa Urquiza
81000,50,-34.6113848,-58.4073279,Balvanera
245000,90,-34.5856133,-58.3880367,Recoleta
78000,40,-34.5917857,-58.5000224,Villa Pueyrredón
235000,100,-34.595688,-58.4031864,Recoleta
258000,81,-34.578295,-58.449588,Colegiales
76000,37,-34.6094234,-58.4811357,Villa del Parque
198582,69,-34.5546524,-58.4936437,Saavedra
188000,54,-34.5546708,-58.4673571,Nuñez
72000,42,-34.6097966,-58.4417116,Caballito
395000,96,-34.54449687,-58.4748245,Nuñez
105000,37,-34.5487871,-58.4699005,Nuñez
64000,30,-34.605586,-58.393734,Balvanera
182912,86,-34.598737,-58.426602,Almagro
202600,57,-34.597769,-58.42644,Villa Crespo
165000,67,-34.55518876,-58.49237657,Saavedra
88000,48,-34.6042164,-58.4351228,Villa Crespo
85000,33,,,
126672.19,40,-34.6204532,-58.4029587,San Cristobal
91752,36,-34.5546524,-58.4936437,Saavedra
99000,69,-34.591902,-58.4392085,Villa Crespo
104867,41,-34.6007158,-58.3898921,Barrio Norte
141500,50,-34.5851,-58.441472,Palermo
82000,31,-34.6023656,-58.4319354,Almagro
225655.39,71,-34.56822,-58.458337,Belgrano
140000,59,-34.580597,-58.4361045,Palermo
220000,63,-34.5591026,-58.4535522,Belgrano
157000,61,-34.629394,-58.506856,Monte Castro
155000,41,-34.6003,-58.4835,Villa del Parque
340000,60,-34.6148839,-58.363056,Puerto Madero
210000,97,-34.56005076,-58.48530892,Saavedra
145000,70,-34.6010616,-58.3913036,Barrio Norte
129000,56,-34.61376027,-58.39246518,Balvanera
136000,45,-34.5978249,-58.4164389,Palermo
90000,40,-34.59962,-58.401926,Barrio Norte
79538.95,31,-34.633021,-58.370341,Barracas
120000,84,-34.609687,-58.380253,Centro / Microcentro
98017.37,30,-34.5958189,-58.440689,Villa Crespo
310000,93,-34.55525895,-58.45235705,Belgrano
89000,40,-34.6006047,-58.4313315,Villa Crespo
84000,32,-34.601351,-58.416324,Palermo
45000,43,-34.670624,-58.4801284,Villa Lugano
95000,40,-34.605237,-58.424402,Almagro
139500,70,-34.6045043,-58.4372375,Villa Crespo
82211.96,36,-34.62648415,-58.46008083,Flores
120000,53,,,
157000,79,-34.6344407,-58.4747469,Floresta
140000,50,-34.5978249,-58.416439,Barrio Norte
74000,45,-34.6076201,-58.4047704,Balvanera
130000,64,-34.5994476,-58.4430332,Villa Crespo
150000,62,-34.6015135,-58.3970762,Barrio Norte
210000,50,-34.5810966,-58.44944,Colegiales
270000,82,-34.5907251,-58.417271,Palermo
235000,82,-34.5501792,-58.4552667,Nuñez
86671.13,33,-34.6260531,-58.4202372,Boedo
220000,61,-34.5864688,-58.4019246,Barrio Norte
136346.89,56,-34.626394,-58.4594467,Flores
69000,32,-34.613661,-58.385339,Monserrat
96400,30,-34.6223362,-58.4348699,Caballito
150000,80,-34.6044772,-58.4066461,Once
210000,86,-34.594393,-58.3976095,Barrio Norte
190000,52,-34.59567,-58.4250069,Palermo
180000,95,-34.58219463,-58.44662814,Palermo
97000,50,-34.625973,-58.4702829,Flores
145000,46,-34.6362315,-58.3755151,Barracas
212000,64,,,Palermo
149900,50,-34.5966603,-58.4134262,Barrio Norte
140000,37,-34.5541925,-58.4364109,Belgrano
181000,66,-34.55502713,-58.46707783,Nuñez
96884,32,-34.5731507,-58.482362,Villa Urquiza
89692,32,-34.572721,-58.483565,Villa Urquiza
209300,87,-34.54251583,-58.4764864,Nuñez
62000,43,-34.6240024,-58.3905883,Constitución
81000,41,-34.6191016,-58.4415901,Caballito
91000,59,-34.619965,-58.403736,San Cristobal
76148,47,-34.6258749,-58.360185,Boca
90000,30,-34.6152013,-58.4411862,Caballito
183000,60,-34.6159418,-58.4395511,Caballito
85000,34,-34.56599,-58.455554,Belgrano
171500,67,-34.6442699,-58.5025351,Villa Luro
162000,65,-34.586191,-58.440431,Palermo
78000,33,-34.5981389,-58.4272486,Almagro
85000,34,-34.629553,-58.445098,Caballito
45000,50,,,Villa Lugano
112851.9,38,-34.570884,-58.4886936,Villa Urquiza
114000,48,-34.636497,-58.477391,Flores
123000,42,-34.5693075,-58.4872505,Villa Urquiza
97000,42,-34.5768523,-58.4467259,Colegiales
88000,40,-34.5802581,-58.4516902,Colegiales
107000,52,,,Balvanera
107000,64,-34.6055653,-58.4042304,Centro / Microcentro
115000,52,-34.603514,-58.4086976,Balvanera
42900,37,-34.619206,-58.464003,Flores
100000,39,-34.6385635,-58.5069196,Villa Luro
103000,34,-34.5675345,-58.4635655,Villa Urquiza
34200.17,36,-34.6366277,-58.48840935,Villa Luro
75000,30,-34.6162832,-58.3794766,Monserrat
151000,74,-34.58091981,-58.4735409,Villa Urquiza
76500,33,-34.579282,-58.48918,Villa Urquiza
76000,36,-34.6295475,-58.4709833,Flores
204000,81,-34.5683121,-58.4481303,Belgrano
70000,42,-34.64367073,-58.52649359,Liniers
149300,60,-34.61903,-58.5033054,Monte Castro
85000,44,-34.603103,-58.391606,Tribunales
82000,35,-34.5712574,-58.4907739,Villa Urquiza
180000,42,-34.6156051,-58.3667587,Puerto Madero
180000,47,-34.591654,-58.407011,Barrio Norte
88000,52,-34.62238735,-58.46649875,Flores
112000,43,-34.62302569,-58.3727028,San Telmo
135000,36,-34.5701591,-58.4421064,Belgrano
119000,59,-34.6193201,-58.4359247,Caballito
79000,36,-34.6037232,-58.3815931,Tribunales
121163,47,-34.6244303,-58.3741828,San Telmo
75000,35,-34.6324065,-58.4656039,Flores
75000,30,-34.5794166,-58.4309744,Palermo
225000,56,-34.5693736,-58.4318315,Palermo
188669,86,-34.598737,-58.426602,Villa Crespo
95000,60,-34.63854,-58.496983,Villa Luro
169000,71,-34.5942383,-58.4262238,Palermo
120095.23,59,-34.587956,-58.439546,Palermo
65000,30,-34.644881,-58.4665425,Flores
167760,70,-34.586169,-58.440469,Palermo
120000,37,-34.572851,-58.4375563,Palermo
80000,48,-34.6110779,-58.4102191,Once
220000,93,-34.5558735,-58.4661888,Belgrano
190000,69,-34.6371798,-58.3748165,Barracas
91000,44,-34.6017707,-58.384459,Tribunales
186250,72,-34.5720808,-58.4825026,Villa Urquiza
120000,40,-34.5634334,-58.4925522,Villa Urquiza
75000,32,-34.6044546,-58.4247405,Almagro
94000,49,-34.54384,-58.480901,Nuñez
80500,34,-34.6177615,-58.383662,Centro / Microcentro
149700,81,-34.61970183,-58.40313571,San Cristobal
85000,34,-34.6362625,-58.4551077,Parque Chacabuco
105000,45,-34.6057123,-58.3752095,San Nicolás
138000,56,-34.5877406,-58.4504674,Chacarita
240000,93,-34.5895459,-58.3973636,Barrio Norte
105000,42,-34.63099,-58.4201892,Boedo
181000,57,-34.6156249,-58.3844367,San Telmo
124500,31,-34.5920784,-58.3943032,Recoleta
116000,45,-34.5982695,-58.3840684,Retiro
116629,46,-34.54179,-58.476815,Nuñez
74500,34,-34.6195076,-58.4780504,Flores
91000,44,-34.59167937,-58.50894315,Villa Devoto
118000,41,-34.598681,-58.4824163,Agronomía
125000,60,-34.6011372,-58.4340934,Almagro
96000,53,-34.644666,-58.492305,Parque Avellaneda
71000,35,-34.58115,-58.4906503,Villa Urquiza
320000,87,-34.5862396,-58.387691,Barrio Norte
64000,30,-34.602592,-58.38969,San Nicolás
155000,50,-34.5613248,-58.473799,Belgrano
97000,43,,,
151000,79,-34.6344407,-58.4747469,Floresta
71000,45,-34.61699,-58.501865,Villa Devoto
